GISJOIN,YEAR,STUSAB,GEOID,GEOCODE,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,COUSUBCC,SUBMCDA,CONCITA,PLACEA,PLACECC,TRACTA,BLKGRPA,BLOCKA,AIANHHA,RES_ONLYA,TRUSTA,AIANHHCC,AITSA,TTRACTA,TBLKGRPA,ANRCA,CBSAA,MEMI,CSAA,METDIVA,NECTAA,NMEMI,CNECTAA,NECTADIVA,CBSAPCI,NECTAPCI,UAA,URA,CD116A,SLDU18A,SLDL18A,VTD,VTDI,ZCTAA,SDELMA,SDSECA,SDUNIA,PUMA,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,INTPTLAT,INTPTLON,LSADC,UGA,U7L001,U7L002,U7L003,U7L004,U7L005,U7L006,U7L007,U7L008,U7L009,U7L010,U7L011,U7L012,U7L013,U7L014,U7L015,U7L016,U7L017
"G2500250050700","2020","MA","1400000US25025050700","25025050700","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"050700",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00802","267935","0","507","Census Tract 507","S","+42.3753741","-071.0332347","CT",,4520,1821,1268,122,10,122,1,140,158,2699,297,5,43,4,4,1619,727
"G2500250050901","2020","MA","1400000US25025050901","25025050901","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"050901",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00802","615897","194140","509.01","Census Tract 509.01","S","+42.3819368","-071.0295001","CT",,4242,1493,1091,77,2,92,0,90,141,2749,240,16,52,3,1,1610,827
"G2500250051000","2020","MA","1400000US25025051000","25025051000","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"051000",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00802","1043220","210157","510","Census Tract 510","S","+42.3873027","-071.0161271","CT",,4317,2410,1906,128,2,154,0,71,149,1907,213,17,30,0,0,1105,542
"G2500250051101","2020","MA","1400000US25025051101","25025051101","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"051101",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00802","1159397","622953","511.01","Census Tract 511.01","S","+42.3854556","-071.0043188","CT",,6460,3639,2741,275,3,313,0,66,241,2821,313,54,39,5,5,1504,901
"G2500250051200","2020","MA","1400000US25025051200","25025051200","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"051200",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00802","429412","493577","512","Census Tract 512","S","+42.3644480","-071.0364673","CT",,3454,2454,2017,85,1,149,0,48,154,1000,142,6,10,4,0,486,352
"G2500250060101","2020","MA","1400000US25025060101","25025060101","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"060101",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00803","295623","0","601.01","Census Tract 601.01","S","+42.3347618","-071.0279302","CT",,3673,3545,3400,15,2,55,0,6,67,128,28,5,0,0,0,31,64
"G2500250060200","2020","MA","1400000US25025060200","25025060200","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"060200",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00803","170385","0","602","Census Tract 602","S","+42.3325583","-071.0326799","CT",,2328,2247,2149,7,1,29,0,7,54,81,25,8,0,0,0,11,37
"G2500250060301","2020","MA","1400000US25025060301","25025060301","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"060301",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00803","272519","0","603.01","Census Tract 603.01","S","+42.3334669","-071.0369483","CT",,3609,3520,3368,32,0,45,0,18,57,89,24,4,0,1,0,19,41
"G2500250060400","2020","MA","1400000US25025060400","25025060400","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"060400",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00803","399279","0","604","Census Tract 604","S","+42.3323988","-071.0428981","CT",,5195,5014,4740,27,6,104,0,12,125,181,53,4,2,0,0,33,89
"G2500250060501","2020","MA","1400000US25025060501","25025060501","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"060501",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00803","411742","0","605.01","Census Tract 605.01","S","+42.3368686","-071.0382133","CT",,4733,4549,4167,31,2,207,2,18,122,184,65,6,4,3,0,34,72
"G2500250060601","2020","MA","1400000US25025060601","25025060601","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"060601",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00803","140332","0","606.01","Census Tract 606.01","S","+42.3392514","-071.0489604","CT",,2006,1920,1661,44,1,150,0,8,56,86,31,2,0,0,2,9,42
"G2500250060602","2020","MA","1400000US25025060602","25025060602","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"060602",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00803","432113","0","606.02","Census Tract 606.02","S","+42.3441304","-071.0461108","CT",,331,321,265,10,2,33,0,0,11,10,2,0,1,0,0,5,2
"G2500250060603","2020","MA","1400000US25025060603","25025060603","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"060603",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00803","398230","0","606.03","Census Tract 606.03","S","+42.3477038","-071.0411470","CT",,1502,1419,1152,44,0,134,1,7,81,83,29,2,0,0,0,16,36
"G2500250060604","2020","MA","1400000US25025060604","25025060604","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"060604",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00803","416317","629367","606.04","Census Tract 606.04","S","+42.3507680","-071.0384635","CT",,2803,2627,2110,95,0,250,0,56,116,176,36,11,1,3,0,50,75
"G2500250060700","2020","MA","1400000US25025060700","25025060700","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"060700",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00803","128227","0","607","Census Tract 607","S","+42.3385217","-071.0539041","CT",,1689,858,229,341,3,142,4,37,102,831,71,83,10,0,1,371,295
"G2500250060800","2020","MA","1400000US25025060800","25025060800","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"060800",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00803","343013","0","608","Census Tract 608","S","+42.3353908","-071.0514885","CT",,4859,4626,4201,45,11,247,1,13,108,233,52,4,0,3,1,40,133
"G2500250061000","2020","MA","1400000US25025061000","25025061000","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"061000",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00803","159578","0","610","Census Tract 610","S","+42.3317196","-071.0499288","CT",,2416,1782,1168,334,0,164,0,22,94,634,82,42,9,0,0,338,163
"G2500250061101","2020","MA","1400000US25025061101","25025061101","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"061101",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00803","165282","0","611.01","Census Tract 611.01","S","+42.3262844","-071.0542968","CT",,2710,1583,516,518,12,388,0,37,112,1127,135,106,22,0,0,509,355
"G2500250061201","2020","MA","1400000US25025061201","25025061201","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"061201",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00803","562013","0","612.01","Census Tract 612.01","S","+42.3326075","-071.0576503","CT",,2013,1881,1567,65,0,170,0,7,72,132,26,7,0,0,0,47,52
"G2500250061202","2020","MA","1400000US25025061202","25025061202","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"061202",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00803","380810","4897","612.02","Census Tract 612.02","S","+42.3387527","-071.0625085","CT",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G2500250061203","2020","MA","1400000US25025061203","25025061203","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"061203",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00803","352712","13894","612.03","Census Tract 612.03","S","+42.3416085","-071.0566283","CT",,2686,2505,1973,70,0,369,0,6,87,181,34,1,0,0,0,38,108
"G2500250061204","2020","MA","1400000US25025061204","25025061204","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"061204",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00803","412236","57818","612.04","Census Tract 612.04","S","+42.3457244","-071.0532683","CT",,937,892,787,11,0,64,0,3,27,45,6,1,0,0,0,8,30
"G2500250070102","2020","MA","1400000US25025070102","25025070102","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"070102",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00802","138976","0","701.02","Census Tract 701.02","S","+42.3556883","-071.0617639","CT",,3687,3334,2194,232,7,745,4,20,132,353,124,29,2,0,0,126,72
"G2500250070103","2020","MA","1400000US25025070103","25025070103","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"070103",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00802","107596","0","701.03","Census Tract 701.03","S","+42.3478532","-071.0598082","CT",,751,683,236,68,0,369,0,0,10,68,10,4,2,2,0,21,29
"G2500250070104","2020","MA","1400000US25025070104","25025070104","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"070104",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00802","761798","69922","701.04","Census Tract 701.04","S","+42.3523203","-071.0562868","CT",,2862,2718,1852,51,2,667,0,16,130,144,36,2,1,0,0,27,78
"G2500250070201","2020","MA","1400000US25025070201","25025070201","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"070201",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00802","144031","0","702.01","Census Tract 702.01","S","+42.3500054","-071.0653769","CT",,3990,3729,2230,179,0,1264,0,12,44,261,134,1,0,0,0,81,45
"G2500250070202","2020","MA","1400000US25025070202","25025070202","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"070202",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00802","178542","0","702.02","Census Tract 702.02","S","+42.3500656","-071.0619598","CT",,5460,5077,1608,186,2,3107,4,16,154,383,93,11,2,11,0,118,148
"G2500250070301","2020","MA","1400000US25025070301","25025070301","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"070301",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00802","143331","0","703.01","Census Tract 703.01","S","+42.3463240","-071.0716357","CT",,2213,2050,1687,50,0,207,0,13,93,163,35,0,2,0,1,53,72
"G2500250070302","2020","MA","1400000US25025070302","25025070302","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"070302",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00802","193304","0","703.02","Census Tract 703.02","S","+42.3499539","-071.0694197","CT",,2090,1985,1426,55,0,426,1,13,64,105,25,0,2,0,0,12,66
"G2500250070402","2020","MA","1400000US25025070402","25025070402","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"070402",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00802","247190","0","704.02","Census Tract 704.02","S","+42.3455432","-071.0651669","CT",,3561,3283,1473,374,3,1308,0,22,103,278,42,27,0,2,0,93,114
"G2500250070501","2020","MA","1400000US25025070501","25025070501","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"070501",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00802","122863","0","705.01","Census Tract 705.01","S","+42.3431213","-071.0691593","CT",,2223,2026,1621,58,5,272,0,7,63,197,57,11,0,0,2,58,69
"G2500250070502","2020","MA","1400000US25025070502","25025070502","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"070502",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00802","174417","0","705.02","Census Tract 705.02","S","+42.3411012","-071.0737001","CT",,3393,2528,1544,254,3,629,1,15,82,865,160,62,12,1,6,460,164
"G2500250070600","2020","MA","1400000US25025070600","25025070600","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"070600",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00802","133036","0","706","Census Tract 706","S","+42.3432581","-071.0753887","CT",,2287,2156,1805,99,1,127,0,9,115,131,17,5,1,1,0,43,64
"G2500250070700","2020","MA","1400000US25025070700","25025070700","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"070700",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00802","162697","0","707","Census Tract 707","S","+42.3458828","-071.0761507","CT",,2527,2288,1372,486,10,265,0,31,124,239,41,20,0,1,0,87,90
"G2500250070801","2020","MA","1400000US25025070801","25025070801","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"070801",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00802","61235","0","708.01","Census Tract 708.01","S","+42.3399771","-071.0825322","CT",,1056,960,571,174,0,142,1,6,66,96,17,13,1,0,0,30,35
"G2500250070802","2020","MA","1400000US25025070802","25025070802","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"070802",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00802","129953","0","708.02","Census Tract 708.02","S","+42.3417055","-071.0802334","CT",,2685,2419,1702,363,6,218,1,17,112,266,44,21,2,0,0,86,113
"G2500250070901","2020","MA","1400000US25025070901","25025070901","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"070901",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00802","57691","0","709.01","Census Tract 709.01","S","+42.3377169","-071.0795662","CT",,1165,765,291,303,0,113,0,12,46,400,40,39,4,3,0,181,133
"G2500250070902","2020","MA","1400000US25025070902","25025070902","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"070902",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00802","110873","0","709.02","Census Tract 709.02","S","+42.3388070","-071.0774493","CT",,2300,1902,1203,331,2,239,0,7,120,398,56,17,7,1,0,184,133
"G2500250071101","2020","MA","1400000US25025071101","25025071101","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"071101",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00802","359031","0","711.01","Census Tract 711.01","S","+42.3359523","-071.0727888","CT",,4111,3564,2077,596,16,679,5,33,158,547,97,41,8,2,4,235,160
"G2500250071201","2020","MA","1400000US25025071201","25025071201","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"071201",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00802","412277","0","712.01","Census Tract 712.01","S","+42.3397875","-071.0670373","CT",,3514,2705,1452,593,4,497,0,29,130,809,124,81,10,0,1,399,194
"G2500250080100","2020","MA","1400000US25025080100","25025080100","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"080100",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00804","1026664","0","801","Census Tract 801","S","+42.3293312","-071.0705295","CT",,2900,2104,572,1012,2,46,1,114,357,796,74,92,3,0,0,484,143
"G2500250080300","2020","MA","1400000US25025080300","25025080300","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"080300",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00804","268833","0","803","Census Tract 803","S","+42.3274519","-071.0790504","CT",,2236,1431,146,1045,1,80,1,33,125,805,58,110,10,3,2,393,229
"G2500250080401","2020","MA","1400000US25025080401","25025080401","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"080401",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00804","440308","0","804.01","Census Tract 804.01","S","+42.3321176","-071.0808969","CT",,3391,2050,352,1214,10,291,0,54,129,1341,156,155,9,3,0,722,296
"G2500250080500","2020","MA","1400000US25025080500","25025080500","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"080500",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00804","244076","0","805","Census Tract 805","S","+42.3356843","-071.0825085","CT",,3288,1916,308,1234,0,255,2,25,92,1372,172,141,21,0,0,677,361
"G2500250080601","2020","MA","1400000US25025080601","25025080601","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"080601",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00804","561665","0","806.01","Census Tract 806.01","S","+42.3333769","-071.0880443","CT",,4732,4045,1749,732,5,1263,3,23,270,687,212,47,9,0,0,253,166
"G2500250080801","2020","MA","1400000US25025080801","25025080801","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"080801",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00801","364890","0","808.01","Census Tract 808.01","S","+42.3346063","-071.0962114","CT",,4282,2868,1238,940,9,533,1,51,96,1414,200,138,26,2,0,735,313
"G2500250080900","2020","MA","1400000US25025080900","25025080900","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"080900",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00804","256492","0","809","Census Tract 809","S","+42.3323435","-071.1016923","CT",,4376,4021,2194,319,2,1305,0,33,168,355,79,28,12,4,0,109,123
"G2500250081001","2020","MA","1400000US25025081001","25025081001","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"081001",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00804","559703","0","810.01","Census Tract 810.01","S","+42.3345574","-071.1068296","CT",,5695,4631,1955,639,7,1744,1,81,204,1064,156,72,13,16,0,521,286
"G2500250081101","2020","MA","1400000US25025081101","25025081101","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"081101",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00804","117783","0","811.01","Census Tract 811.01","S","+42.3270449","-071.1124512","CT",,1484,1326,806,154,0,299,0,4,63,158,35,9,0,0,0,35,79
"G2500250081102","2020","MA","1400000US25025081102","25025081102","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"081102",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00804","376868","0","811.02","Census Tract 811.02","S","+42.3288046","-071.1059304","CT",,3165,2657,1248,529,6,731,0,18,125,508,71,34,10,2,0,222,169
"G2500250081200","2020","MA","1400000US25025081200","25025081200","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"081200",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00804","269261","0","812","Census Tract 812","S","+42.3243654","-071.1037533","CT",,3506,1829,577,913,2,156,0,41,140,1677,198,146,32,1,0,810,490
"G2500250081301","2020","MA","1400000US25025081301","25025081301","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"081301",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00804","235660","0","813.01","Census Tract 813.01","S","+42.3186892","-071.0993402","CT",,2394,1286,336,769,8,62,3,7,101,1108,156,101,12,0,2,565,272
"G2500250081302","2020","MA","1400000US25025081302","25025081302","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"081302",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00804","344681","0","813.02","Census Tract 813.02","S","+42.3197631","-071.0965620","CT",,3080,1665,255,1186,9,65,0,27,123,1415,126,153,13,2,0,759,362
"G2500250081400","2020","MA","1400000US25025081400","25025081400","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"081400",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00804","620480","0","814","Census Tract 814","S","+42.3277602","-071.0937549","CT",,3774,3090,1172,1324,9,326,1,33,225,684,64,89,11,1,0,296,223
"G2500250081500","2020","MA","1400000US25025081500","25025081500","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"081500",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00804","336293","0","815","Census Tract 815","S","+42.3207186","-071.0929141","CT",,2449,1818,406,1107,4,117,0,19,165,631,56,66,19,3,0,295,192
"G2500250081700","2020","MA","1400000US25025081700","25025081700","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"081700",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00804","633875","0","817","Census Tract 817","S","+42.3226992","-071.0860337","CT",,4141,3041,254,2337,22,158,0,65,205,1100,145,130,16,0,0,517,292
"G2500250081800","2020","MA","1400000US25025081800","25025081800","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"081800",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00804","373922","0","818","Census Tract 818","S","+42.3203184","-071.0800303","CT",,3567,2483,256,1923,5,46,0,56,197,1084,105,143,6,0,0,508,322
"G2500250081900","2020","MA","1400000US25025081900","25025081900","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"081900",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00804","433381","0","819","Census Tract 819","S","+42.3154742","-071.0896520","CT",,3671,2387,127,1983,6,33,0,57,181,1284,112,206,14,0,0,618,334
"G2500250082000","2020","MA","1400000US25025082000","25025082000","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"082000",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00804","392156","0","820","Census Tract 820","S","+42.3137479","-071.0839483","CT",,3195,2365,129,1882,8,32,1,73,240,830,89,90,12,0,0,432,207
"G2500250082100","2020","MA","1400000US25025082100","25025082100","1","1","Massachusetts","25","Suffolk County","025",,,,,,,"082100",,,,,,,,,,,"14460","1","148","14454",,,,,,,,,,,,,,,,,,"00804","370577","0","821","Census Tract 821","S","+42.3094485","-071.0872292","CT",,5224,3145,164,2657,9,48,3,55,209,2079,168,296,40,11,0,1048,516
